architecture_family_id,architecture_family_label,agreements,rank_within_family,index_name,family_mean,overall_mean,deviation_from_sample
2,Minimalist Institutional Architecture,75,20,PP_coverage,0.17565217391304347,0.2591087633753216,-0.08345658946227816
2,Minimalist Institutional Architecture,75,21,IPR_data_protect,0,0.08348909657320867,-0.08348909657320867
2,Minimalist Institutional Architecture,75,22,SPS_transparency,0.24888888888888888,0.33367947386638974,-0.08479058497750086
2,Minimalist Institutional Architecture,75,23,IPR_transparency,0.001666666666666668,0.0883956386292834,-0.08672897196261674
2,Minimalist Institutional Architecture,75,24,soe_transparency,0.021333333333333333,0.11277258566978195,-0.09143925233644862
2,Minimalist Institutional Architecture,75,25,IPR_industrial_designs,0,0.09267912772585672,-0.09267912772585672
2,Minimalist Institutional Architecture,75,26,export_agriculture,0.006666666666666672,0.09968847352024922,-0.09302180685358255
2,Minimalist Institutional Architecture,75,27,IPR_biodiversity_TK,0,0.09345794392523366,-0.09345794392523366
2,Minimalist Institutional Architecture,75,28,CD_Subsidies,0.013333333333333334,0.10747663551401866,-0.09414330218068533
2,Minimalist Institutional Architecture,75,29,subsid_substantive,0.1622222222222222,0.25651373548569806,-0.09429151326347585
2,Minimalist Institutional Architecture,75,30,CD_lev2,0.08345679012345679,0.17859409253490255,-0.09513730241144576
2,Minimalist Institutional Architecture,75,31,VA_coverage,0.010370370370370375,0.10591900311526484,-0.09554863274489446
2,Minimalist Institutional Architecture,75,32,IPR_TMs,0,0.09698857736240916,-0.09698857736240916
2,Minimalist Institutional Architecture,75,33,TBT_conformity_assess,0.01111111111111111,0.10903426791277256,-0.09792315680166144
2,Minimalist Institutional Architecture,75,34,soe_object_coverage,0.31209876543209875,0.4125995154032537,-0.10050074997115493
2,Minimalist Institutional Architecture,75,35,env_protect,0.019393939393939384,0.12121212121212128,-0.1018181818181819
2,Minimalist Institutional Architecture,75,36,SPS_risk_assess,0.022222222222222213,0.1246105919003115,-0.10238836967808929
2,Minimalist Institutional Architecture,75,37,IPR_copyright,0.14285714285714285,0.24543836226079213,-0.10258121940364928
2,Minimalist Institutional Architecture,75,38,export_quota_qr,0.24571428571428572,0.35180240320427236,-0.10608811748998664
2,Minimalist Institutional Architecture,75,39,inbest_soc_reg,0,0.10938040844582901,-0.10938040844582901
2,Minimalist Institutional Architecture,75,40,IPR_Gis,0,0.10992434356920341,-0.10992434356920341
2,Minimalist Institutional Architecture,75,41,SPS_standards,0.05166666666666668,0.16160436137071651,-0.10993769470404983
2,Minimalist Institutional Architecture,75,42,MoC_safeguards,0.2957142857142857,0.407543391188251,-0.1118291054739653
2,Minimalist Institutional Architecture,75,43,PP_non_discrim,0,0.11384876805437552,-0.11384876805437552
2,Minimalist Institutional Architecture,75,44,soe_substantive,0.23666666666666666,0.3530633437175493,-0.11639667705088266
2,Minimalist Institutional Architecture,75,45,SPS_cooperation,0.04166666666666667,0.1588785046728972,-0.11721183800623051
2,Minimalist Institutional Architecture,75,46,soe_enforcement,0.10133333333333336,0.2236760124610592,-0.12234267912772584
2,Minimalist Institutional Architecture,75,47,RoO_verification,0.11555555555555556,0.24091381100726897,-0.12535825545171342
2,Minimalist Institutional Architecture,75,48,SPS_institutions,0.14222222222222222,0.26791277258566976,-0.12569055036344753
2,Minimalist Institutional Architecture,75,49,invest_protect,0.28370370370370374,0.41190723433714094,-0.1282035306334372
2,Minimalist Institutional Architecture,75,50,CP_procedural_fairness,0.022222222222222213,0.1505711318795431,-0.12834890965732088
2,Minimalist Institutional Architecture,75,51,PP_new _issues,0,0.1285046728971963,-0.1285046728971963
2,Minimalist Institutional Architecture,75,52,TFC_procedural_simplification,0.07866666666666666,0.20841121495327103,-0.12974454828660437
2,Minimalist Institutional Architecture,75,53,export_admin_fee,0.031999999999999994,0.16386292834890964,-0.13186292834890964
2,Minimalist Institutional Architecture,75,54,IPR_coordination,0.009999999999999997,0.14563862928348906,-0.13563862928348905
2,Minimalist Institutional Architecture,75,55,CP_framework,0.03999999999999999,0.17912772585669784,-0.13912772585669786
2,Minimalist Institutional Architecture,75,56,CD_regime,0.40444444444444444,0.5462097611630321,-0.14176531671858766
2,Minimalist Institutional Architecture,75,57,invest_transparency,0.003333333333333336,0.14719626168224292,-0.1438629283489096
2,Minimalist Institutional Architecture,75,58,IPR_treaty_accession,8.888888888888882e-4,0.1460020768431983,-0.14511318795430941
2,Minimalist Institutional Architecture,75,59,VA_movement_facilitation,0.11703703703703704,0.2644513672551056,-0.14741433021806855
2,Minimalist Institutional Architecture,75,60,labor_substance,0.0044444444444444444,0.15290758047767397,-0.14846313603322953
2,Minimalist Institutional Architecture,75,61,PP_transparency,0,0.15070093457943928,-0.15070093457943928
2,Minimalist Institutional Architecture,75,62,env_promoting,0.003333333333333337,0.16043613707165114,-0.1571028037383178
2,Minimalist Institutional Architecture,75,63,TBT_cooperation,0.08,0.23987538940809974,-0.15987538940809976
2,Minimalist Institutional Architecture,75,64,MoC_DS,0.33999999999999997,0.5,-0.16000000000000003
2,Minimalist Institutional Architecture,75,65,subsid_transparency,0.03333333333333334,0.19392523364485972,-0.16059190031152637
2,Minimalist Institutional Architecture,75,66,CP_substantive,0.16592592592592592,0.328141225337487,-0.1622152994115611
2,Minimalist Institutional Architecture,75,67,TFC_border_efficiency,0.006153846153846157,0.16990174934100166,-0.1637479031871555
2,Minimalist Institutional Architecture,75,68,IPR_enforcement,0.0018181818181818184,0.16723307844803176,-0.16541489662984993
2,Minimalist Institutional Architecture,75,69,AD_Regime,0.43999999999999995,0.608515057113188,-0.16851505711318804
2,Minimalist Institutional Architecture,75,70,CP_cooperation,0.028888888888888888,0.19937694704049844,-0.17048805815160956
2,Minimalist Institutional Architecture,75,71,VA_DS,0.004444444444444446,0.17757009345794394,-0.1731256490134995
2,Minimalist Institutional Architecture,75,72,labor_monitoring,0,0.17964693665628248,-0.17964693665628248
2,Minimalist Institutional Architecture,75,73,CP_objectives,0.33277777777777773,0.5167445482866043,-0.1839667705088266
2,Minimalist Institutional Architecture,75,74,export_NTM,0.02,0.20560747663551415,-0.18560747663551416
2,Minimalist Institutional Architecture,75,75,TFC_fees,0.06222222222222223,0.24922118380062305,-0.18699896157840082
2,Minimalist Institutional Architecture,75,76,env_trade,0.11238095238095239,0.3008455718736093,-0.1884646194926569
2,Minimalist Institutional Architecture,75,77,subsid_object_coverage,0.44,0.6304517133956387,-0.19045171339563866
2,Minimalist Institutional Architecture,75,78,PP_procedural_disciplines,0.04,0.23445482866043618,-0.19445482866043617
2,Minimalist Institutional Architecture,75,79,IPR_NT,0.013333333333333334,0.21339563862928343,-0.2000623052959501
2,Minimalist Institutional Architecture,75,80,MoC_exclusions,0.002424242424242423,0.20504106485414897,-0.20261682242990656
2,Minimalist Institutional Architecture,75,81,labor_object,0.08666666666666667,0.29127725856697806,-0.2046105919003114
2,Minimalist Institutional Architecture,75,82,TFC_cooperation,0.12606060606060607,0.33163409798923815,-0.20557349192863208
2,Minimalist Institutional Architecture,75,83,serv_mobility,0,0.20664589823468327,-0.20664589823468327
2,Minimalist Institutional Architecture,75,84,TBT_DS,0.46,0.6713395638629284,-0.21133956386292835
2,Minimalist Institutional Architecture,75,85,invest_lib,0.14095238095238094,0.35781041388518026,-0.21685803293279932
2,Minimalist Institutional Architecture,75,86,CP_exeptions,0.44,0.6573208722741433,-0.21732087227414326
2,Minimalist Institutional Architecture,75,87,RoO_sourcing_flex,0.19133333333333333,0.411993769470405,-0.22066043613707167
2,Minimalist Institutional Architecture,75,88,export_invest,0,0.22118380062305298,-0.22118380062305298
2,Minimalist Institutional Architecture,75,89,subsid_enforcement,0.2114285714285714,0.4334668446817979,-0.2220382732532265
2,Minimalist Institutional Architecture,75,90,env_enforcement,0.09666666666666666,0.3208722741433021,-0.22420560747663543
2,Minimalist Institutional Architecture,75,91,serv_other,0.003636363636363638,0.22883035967148113,-0.2251939960351175
2,Minimalist Institutional Architecture,75,92,labor_cooperation,0.013333333333333346,0.23987538940809958,-0.22654205607476624
2,Minimalist Institutional Architecture,75,93,VA_exc,0.010666666666666673,0.23925233644859825,-0.22858566978193157
2,Minimalist Institutional Architecture,75,94,env_external_assist,0.013333333333333348,0.25233644859813087,-0.23900311526479753
2,Minimalist Institutional Architecture,75,95,RoO_additional_flex,0.44222222222222224,0.6832814122533749,-0.24105919003115267
2,Minimalist Institutional Architecture,75,96,TBT_transparency,0.026666666666666665,0.26998961578400826,-0.2433229491173416
2,Minimalist Institutional Architecture,75,97,env_object,0.048,0.291588785046729,-0.24358878504672904
2,Minimalist Institutional Architecture,75,98,serv_safeguard,0,0.2512980269989615,-0.2512980269989615
2,Minimalist Institutional Architecture,75,99,PP_DS,0,0.2601246105919003,-0.2601246105919003
2,Minimalist Institutional Architecture,75,100,TBT_framework,0.10666666666666665,0.367601246105919,-0.26093457943925236
2,Minimalist Institutional Architecture,75,101,IPR_treaty_incorporation,0.013333333333333336,0.2834890965732088,-0.27015576323987545
2,Minimalist Institutional Architecture,75,102,PP_Overview,0.04,0.3271028037383178,-0.2871028037383178
2,Minimalist Institutional Architecture,75,103,serv_roo,0.009999999999999988,0.2995846313603322,-0.2895846313603322
2,Minimalist Institutional Architecture,75,104,MoC_free_transfer,0.01614035087719298,0.31628135759960646,-0.3001410067224135
2,Minimalist Institutional Architecture,75,105,serv_struc,0.006666666666666673,0.3154205607476635,-0.30875389408099685
2,Minimalist Institutional Architecture,75,106,RoO_certification,0.186984126984127,0.5009642486278,-0.31398012164367295
2,Minimalist Institutional Architecture,75,107,invest_DS,0.013333333333333345,0.3489096573208722,-0.33557632398753884
2,Minimalist Institutional Architecture,75,108,SPS_framework,0.18933333333333333,0.5289719626168224,-0.3396386292834891
2,Minimalist Institutional Architecture,75,109,serv_exc,0.01070707070707071,0.3505538248528902,-0.3398467541458195
2,Minimalist Institutional Architecture,75,110,serv_DR,0.0014285714285714264,0.34131619937694707,-0.3398876279483756
2,Minimalist Institutional Architecture,75,111,service_DS,0.004444444444444441,0.35306334371754927,-0.34861889927310485
2,Minimalist Institutional Architecture,75,112,TFC_transparency,0.02999999999999998,0.38161993769470415,-0.3516199376947042
2,Minimalist Institutional Architecture,75,113,serv_market_access,0.004444444444444439,0.3781585323641399,-0.37371408791969546
2,Minimalist Institutional Architecture,75,114,serv_transparency,0.0038888888888888914,0.38765576323987544,-0.38376687435098655
2,Minimalist Institutional Architecture,75,115,export_coo,0.06814814814814814,0.4603669089650398,-0.39221876081689167
2,Minimalist Institutional Architecture,75,116,TFC_origin_admin,0.16799999999999998,0.5794392523364484,-0.41143925233644846
3,"Services, Competition and Mobility Governance Architecture",27,1,CP_procedural_fairness,0.3703703703703704,0.1505711318795431,0.2197992384908273
3,"Services, Competition and Mobility Governance Architecture",27,2,serv_roo,0.49691358024691346,0.2995846313603322,0.19732894888658126
3,"Services, Competition and Mobility Governance Architecture",27,3,CP_substantive,0.5061728395061729,0.328141225337487,0.17803161416868585
3,"Services, Competition and Mobility Governance Architecture",27,4,subsid_SDT,0.22222222222222218,0.054517133956386306,0.16770508826583588
3,"Services, Competition and Mobility Governance Architecture",27,5,VA_framework_gov,0.24074074074074076,0.07398753894080994,0.1667532017999308
3,"Services, Competition and Mobility Governance Architecture",27,6,VA_coverage,0.2633744855967078,0.10591900311526484,0.15745548248144295
3,"Services, Competition and Mobility Governance Architecture",27,7,serv_safeguard,0.4074074074074074,0.2512980269989615,0.1561093804084459
3,"Services, Competition and Mobility Governance Architecture",27,8,env_external_assist,0.4074074074074074,0.25233644859813087,0.15507095880927652
3,"Services, Competition and Mobility Governance Architecture",27,9,CP_cooperation,0.3518518518518518,0.19937694704049844,0.15247490481135337
3,"Services, Competition and Mobility Governance Architecture",27,10,CP_framework,0.30864197530864196,0.17912772585669784,0.12951424945194412
3,"Services, Competition and Mobility Governance Architecture",27,11,subsid_transparency,0.3055555555555556,0.19392523364485972,0.11163032191069586
3,"Services, Competition and Mobility Governance Architecture",27,12,env_protect,0.2154882154882155,0.12121212121212128,0.09427609427609422
3,"Services, Competition and Mobility Governance Architecture",27,13,VA_DS,0.24691358024691357,0.17757009345794394,0.06934348678896962
3,"Services, Competition and Mobility Governance Architecture",27,14,TBT_cooperation,0.30864197530864196,0.23987538940809974,0.06876658590054222
3,"Services, Competition and Mobility Governance Architecture",27,15,serv_market_access,0.4465020576131687,0.3781585323641399,0.06834352524902881
3,"Services, Competition and Mobility Governance Architecture",27,16,IPR_coordination,0.2037037037037037,0.14563862928348906,0.058065074420214635
3,"Services, Competition and Mobility Governance Architecture",27,17,env_object,0.34814814814814815,0.291588785046729,0.056559363101419124
3,"Services, Competition and Mobility Governance Architecture",27,18,labor_cooperation,0.2962962962962963,0.23987538940809958,0.056420906888196704
3,"Services, Competition and Mobility Governance Architecture",27,19,AD_Regime,0.654320987654321,0.608515057113188,0.04580593054113302
3,"Services, Competition and Mobility Governance Architecture",27,20,IPR_country_designations,0.11111111111111109,0.07009345794392514,0.04101765316718595
3,"Services, Competition and Mobility Governance Architecture",27,21,subsid_enforcement,0.4708994708994709,0.4334668446817979,0.03743262621767296
3,"Services, Competition and Mobility Governance Architecture",27,22,IPR_Gis,0.14285714285714288,0.10992434356920341,0.03293279928793946
3,"Services, Competition and Mobility Governance Architecture",27,23,CP_objectives,0.5493827160493827,0.5167445482866043,0.03263816776277839
3,"Services, Competition and Mobility Governance Architecture",27,24,RoO_value_content,0.6958553791887125,0.6710666369974781,0.024788742191234392
3,"Services, Competition and Mobility Governance Architecture",27,25,serv_exc,0.36915450804339695,0.3505538248528902,0.018600683190506728
3,"Services, Competition and Mobility Governance Architecture",27,26,export_agriculture,0.11111111111111109,0.09968847352024922,0.011422637590861873
3,"Services, Competition and Mobility Governance Architecture",27,27,SPS_risk_assess,0.13580246913580246,0.1246105919003115,0.011191877235490963
3,"Services, Competition and Mobility Governance Architecture",27,28,IPR_treaty_accession,0.15555555555555556,0.1460020768431983,0.00955347871235726
3,"Services, Competition and Mobility Governance Architecture",27,29,AD_lev2,0.16308243727598568,0.15626570193950357,0.00681673533648211
3,"Services, Competition and Mobility Governance Architecture",27,30,soe_misc,0.018518518518518524,0.012461059190031152,0.006057459328487372
3,"Services, Competition and Mobility Governance Architecture",27,31,TBT_standards,0.07407407407407407,0.06853582554517135,0.005538248528902723
3,"Services, Competition and Mobility Governance Architecture",27,32,soe_SDT,0.018518518518518528,0.01401869158878507,0.004499826929733457
3,"Services, Competition and Mobility Governance Architecture",27,33,serv_mobility,0.20987654320987653,0.20664589823468327,0.003230644975193264
3,"Services, Competition and Mobility Governance Architecture",27,34,invest_protect,0.41358024691358025,0.41190723433714094,0.0016730125764393144
3,"Services, Competition and Mobility Governance Architecture",27,35,TBT_tech_reg,0.08641975308641975,0.08670820353063344,-2.8845044421368926e-4
3,"Services, Competition and Mobility Governance Architecture",27,36,CD_regime,0.5432098765432098,0.5462097611630321,-0.0029998846198222573
3,"Services, Competition and Mobility Governance Architecture",27,37,export_licensing,0.02222222222222222,0.028660436137071626,-0.006438213914849406
3,"Services, Competition and Mobility Governance Architecture",27,38,subsid_substantive,0.25,0.25651373548569806,-0.006513735485698058
3,"Services, Competition and Mobility Governance Architecture",27,39,SPS_audit,0.06666666666666668,0.07538940809968848,-0.008722741433021805
3,"Services, Competition and Mobility Governance Architecture",27,40,SPS_cooperation,0.14351851851851855,0.1588785046728972,-0.015359986154378641
3,"Services, Competition and Mobility Governance Architecture",27,41,MoC_prudential_measures,0.41203703703703703,0.43068535825545173,-0.0186483212184147
3,"Services, Competition and Mobility Governance Architecture",27,42,RoO_verification,0.2222222222222222,0.24091381100726897,-0.01869158878504676
3,"Services, Competition and Mobility Governance Architecture",27,43,inbest_soc_reg,0.0905349794238683,0.10938040844582901,-0.018845429021960708
3,"Services, Competition and Mobility Governance Architecture",27,44,MoC_free_transfer,0.2962962962962963,0.31628135759960646,-0.01998506130331018
3,"Services, Competition and Mobility Governance Architecture",27,45,VA_movement_facilitation,0.242798353909465,0.2644513672551056,-0.021653013345640598
3,"Services, Competition and Mobility Governance Architecture",27,46,MoC_safeguards,0.38492063492063494,0.407543391188251,-0.022622756267616062
3,"Services, Competition and Mobility Governance Architecture",27,47,IPR_exhaustion,0.42592592592592593,0.44859813084112143,-0.022672204915195504
3,"Services, Competition and Mobility Governance Architecture",27,48,env_MEA_compl,0.037037037037037035,0.062305295950155756,-0.02526825891311872
3,"Services, Competition and Mobility Governance Architecture",27,49,invest_scop_def,0.4823232323232323,0.5094873973378646,-0.027164165014632313
3,"Services, Competition and Mobility Governance Architecture",27,50,IPR_NT,0.1851851851851852,0.21339563862928343,-0.028210453444098227
3,"Services, Competition and Mobility Governance Architecture",27,51,subsid_object_coverage,0.6018518518518519,0.6304517133956387,-0.028599861543786798
3,"Services, Competition and Mobility Governance Architecture",27,52,subsid_misc,0.037037037037037056,0.06853582554517137,-0.03149878850813432
3,"Services, Competition and Mobility Governance Architecture",27,53,SPS_standards,0.12962962962962962,0.16160436137071651,-0.03197473174108689
3,"Services, Competition and Mobility Governance Architecture",27,54,RoO_sourcing_flex,0.37962962962962965,0.411993769470405,-0.03236413984077535
3,"Services, Competition and Mobility Governance Architecture",27,55,CD_Subsidies,0.0740740740740741,0.10747663551401866,-0.033402561439944564
3,"Services, Competition and Mobility Governance Architecture",27,56,serv_struc,0.2808641975308642,0.3154205607476635,-0.03455636321679928
3,"Services, Competition and Mobility Governance Architecture",27,57,IPR_patents,0.07407407407407407,0.10903426791277263,-0.034960193838698556
3,"Services, Competition and Mobility Governance Architecture",27,58,TFC_cooperation,0.2962962962962963,0.33163409798923815,-0.03533780169294187
3,"Services, Competition and Mobility Governance Architecture",27,59,IPR_industrial_designs,0.05555555555555554,0.09267912772585672,-0.03712357217030118
3,"Services, Competition and Mobility Governance Architecture",27,60,CP_exeptions,0.6172839506172839,0.6573208722741433,-0.04003692165685935
3,"Services, Competition and Mobility Governance Architecture",27,61,env_promoting,0.12037037037037038,0.16043613707165114,-0.04006576670128076
3,"Services, Competition and Mobility Governance Architecture",27,62,service_DS,0.3086419753086417,0.35306334371754927,-0.04442136840890759
3,"Services, Competition and Mobility Governance Architecture",27,63,soe_enforcement,0.17777777777777778,0.2236760124610592,-0.045898234683281414
3,"Services, Competition and Mobility Governance Architecture",27,64,SPS_transparency,0.2839506172839506,0.33367947386638974,-0.04972885658243914
3,"Services, Competition and Mobility Governance Architecture",27,65,serv_DR,0.291005291005291,0.34131619937694707,-0.05031090837165608
3,"Services, Competition and Mobility Governance Architecture",27,66,IPR_copyright,0.1931216931216931,0.24543836226079213,-0.05231666913909902
3,"Services, Competition and Mobility Governance Architecture",27,67,RoO_additional_flex,0.6296296296296297,0.6832814122533749,-0.05365178262374526
3,"Services, Competition and Mobility Governance Architecture",27,68,soe_substantive,0.2993827160493827,0.3530633437175493,-0.053680627668166614
3,"Services, Competition and Mobility Governance Architecture",27,69,IPR_TMs,0.041975308641975316,0.09698857736240916,-0.05501326872043385
3,"Services, Competition and Mobility Governance Architecture",27,70,MoC_DS,0.4444444444444444,0.5,-0.05555555555555558
3,"Services, Competition and Mobility Governance Architecture",27,71,RoO_certification,0.4417989417989418,0.5009642486278,-0.05916530682885818
3,"Services, Competition and Mobility Governance Architecture",27,72,VA_exc,0.17777777777777778,0.23925233644859825,-0.06147455867082047
3,"Services, Competition and Mobility Governance Architecture",27,73,env_trade,0.23809523809523808,0.3008455718736093,-0.06275033377837119
3,"Services, Competition and Mobility Governance Architecture",27,74,invest_lib,0.29365079365079366,0.35781041388518026,-0.0641596202343866
3,"Services, Competition and Mobility Governance Architecture",27,75,TBT_conformity_assess,0.043209876543209874,0.10903426791277256,-0.06582439136956268
3,"Services, Competition and Mobility Governance Architecture",27,76,SPS_institutions,0.20164609053497942,0.26791277258566976,-0.06626668205069033
3,"Services, Competition and Mobility Governance Architecture",27,77,serv_transparency,0.32098765432098764,0.38765576323987544,-0.0666681089188878
3,"Services, Competition and Mobility Governance Architecture",27,78,TFC_origin_admin,0.5111111111111111,0.5794392523364484,-0.06832814122533737
3,"Services, Competition and Mobility Governance Architecture",27,79,soe_object_coverage,0.34293552812071326,0.4125995154032537,-0.06966398728254042
3,"Services, Competition and Mobility Governance Architecture",27,80,serv_other,0.15824915824915825,0.22883035967148113,-0.07058120142232288
3,"Services, Competition and Mobility Governance Architecture",27,81,TFC_procedural_simplification,0.13703703703703704,0.20841121495327103,-0.07137417791623399
3,"Services, Competition and Mobility Governance Architecture",27,82,invest_transparency,0.07407407407407407,0.14719626168224292,-0.07312218760816885
3,"Services, Competition and Mobility Governance Architecture",27,83,PP_coverage,0.18357487922705312,0.2591087633753216,-0.0755338841482685
3,"Services, Competition and Mobility Governance Architecture",27,84,env_enforcement,0.24074074074074076,0.3208722741433021,-0.08013153340256135
3,"Services, Competition and Mobility Governance Architecture",27,85,soe_transparency,0.02962962962962964,0.11277258566978195,-0.0831429560401523
3,"Services, Competition and Mobility Governance Architecture",27,86,IPR_data_protect,0,0.08348909657320867,-0.08348909657320867
3,"Services, Competition and Mobility Governance Architecture",27,87,IPR_treaty_incorporation,0.19753086419753085,0.2834890965732088,-0.08595823237567796
3,"Services, Competition and Mobility Governance Architecture",27,88,IPR_transparency,0,0.0883956386292834,-0.0883956386292834
3,"Services, Competition and Mobility Governance Architecture",27,89,TFC_border_efficiency,0.07977207977207976,0.16990174934100166,-0.0901296695689219
3,"Services, Competition and Mobility Governance Architecture",27,90,IPR_biodiversity_TK,0,0.09345794392523366,-0.09345794392523366
3,"Services, Competition and Mobility Governance Architecture",27,91,CD_lev2,0.08436213991769546,0.17859409253490255,-0.09423195261720708
3,"Services, Competition and Mobility Governance Architecture",27,92,labor_substance,0.05864197530864198,0.15290758047767397,-0.09426560516903199
3,"Services, Competition and Mobility Governance Architecture",27,93,PP_non_discrim,0.01683501683501683,0.11384876805437552,-0.0970137512193587
3,"Services, Competition and Mobility Governance Architecture",27,94,labor_monitoring,0.07407407407407408,0.17964693665628248,-0.1055728625822084
3,"Services, Competition and Mobility Governance Architecture",27,95,export_quota_qr,0.24338624338624337,0.35180240320427236,-0.10841615981802899
3,"Services, Competition and Mobility Governance Architecture",27,96,PP_new _issues,0.018518518518518517,0.1285046728971963,-0.10998615437867779
3,"Services, Competition and Mobility Governance Architecture",27,97,IPR_enforcement,0.04713804713804714,0.16723307844803176,-0.12009503130998461
3,"Services, Competition and Mobility Governance Architecture",27,98,MoC_exceptions,0.25925925925925924,0.39979231568016615,-0.1405330564209069
3,"Services, Competition and Mobility Governance Architecture",27,99,PP_transparency,0.0057870370370370385,0.15070093457943928,-0.14491389754240225
3,"Services, Competition and Mobility Governance Architecture",27,100,MoC_exclusions,0.057239057239057235,0.20504106485414897,-0.14780200761509174
3,"Services, Competition and Mobility Governance Architecture",27,101,TBT_DS,0.5185185185185185,0.6713395638629284,-0.15282104534440988
3,"Services, Competition and Mobility Governance Architecture",27,102,export_taxes,0.14506172839506173,0.3006230529595016,-0.15556132456443986
3,"Services, Competition and Mobility Governance Architecture",27,103,export_admin_fee,0.007407407407407407,0.16386292834890964,-0.15645552094150222
3,"Services, Competition and Mobility Governance Architecture",27,104,export_NTM,0.027777777777777773,0.20560747663551415,-0.1778296988577364
3,"Services, Competition and Mobility Governance Architecture",27,105,PP_procedural_disciplines,0.05518518518518519,0.23445482866043618,-0.17926964347525098
3,"Services, Competition and Mobility Governance Architecture",27,106,SPS_framework,0.33333333333333337,0.5289719626168224,-0.19563862928348907
3,"Services, Competition and Mobility Governance Architecture",27,107,PP_Overview,0.12962962962962962,0.3271028037383178,-0.19747317410868817
3,"Services, Competition and Mobility Governance Architecture",27,108,TFC_fees,0.037037037037037035,0.24922118380062305,-0.21218414676358602
3,"Services, Competition and Mobility Governance Architecture",27,109,invest_DS,0.13580246913580246,0.3489096573208722,-0.21310718818506974
3,"Services, Competition and Mobility Governance Architecture",27,110,TBT_transparency,0.04938271604938271,0.26998961578400826,-0.22060689973462555
3,"Services, Competition and Mobility Governance Architecture",27,111,export_invest,0,0.22118380062305298,-0.22118380062305298
3,"Services, Competition and Mobility Governance Architecture",27,112,export_coo,0.23456790123456792,0.4603669089650398,-0.22579900773047187
3,"Services, Competition and Mobility Governance Architecture",27,113,TBT_framework,0.1358024691358025,0.367601246105919,-0.2317987769701165
3,"Services, Competition and Mobility Governance Architecture",27,114,PP_DS,0.02777777777777777,0.2601246105919003,-0.23234683281412252
3,"Services, Competition and Mobility Governance Architecture",27,115,labor_object,0.05555555555555554,0.29127725856697806,-0.23572170301142253
3,"Services, Competition and Mobility Governance Architecture",27,116,TFC_transparency,0.11111111111111108,0.38161993769470415,-0.2705088265835931
4,Services–Investment and Capital Mobility Architecture,57,1,invest_DS,0.8304093567251462,0.3489096573208722,0.48149969940427395
4,Services–Investment and Capital Mobility Architecture,57,2,serv_transparency,0.7755847953216374,0.38765576323987544,0.38792903208176194
4,Services–Investment and Capital Mobility Architecture,57,3,MoC_free_transfer,0.7008310249307479,0.31628135759960646,0.38454966733114143
4,Services–Investment and Capital Mobility Architecture,57,4,service_DS,0.7192982456140349,0.35306334371754927,0.3662349018964856
4,Services–Investment and Capital Mobility Architecture,57,5,serv_safeguard,0.5964912280701754,0.2512980269989615,0.34519320107121393
4,Services–Investment and Capital Mobility Architecture,57,6,serv_DR,0.6806077694235589,0.34131619937694707,0.33929157004661187
4,Services–Investment and Capital Mobility Architecture,57,7,serv_exc,0.6827485380116959,0.3505538248528902,0.33219471315880567
4,Services–Investment and Capital Mobility Architecture,57,8,serv_market_access,0.6783625730994152,0.3781585323641399,0.3002040407352753
4,Services–Investment and Capital Mobility Architecture,57,9,invest_transparency,0.4473684210526316,0.14719626168224292,0.30017215937038866
4,Services–Investment and Capital Mobility Architecture,57,10,VA_exc,0.5298245614035088,0.23925233644859825,0.29057222495491053
4,Services–Investment and Capital Mobility Architecture,57,11,MoC_exclusions,0.4864433811802233,0.20504106485414897,0.2814023163260743
4,Services–Investment and Capital Mobility Architecture,57,12,serv_struc,0.5804093567251463,0.3154205607476635,0.26498879597748276
4,Services–Investment and Capital Mobility Architecture,57,13,TFC_transparency,0.6381578947368421,0.38161993769470415,0.256537957042138
4,Services–Investment and Capital Mobility Architecture,57,14,invest_lib,0.6077694235588972,0.35781041388518026,0.24995900967371693
4,Services–Investment and Capital Mobility Architecture,57,15,SPS_framework,0.7543859649122807,0.5289719626168224,0.22541400229545827
4,Services–Investment and Capital Mobility Architecture,57,16,export_invest,0.4444444444444444,0.22118380062305298,0.22326064382139144
4,Services–Investment and Capital Mobility Architecture,57,17,MoC_DS,0.7222222222222222,0.5,0.2222222222222222
4,Services–Investment and Capital Mobility Architecture,57,18,serv_other,0.4274322169059011,0.22883035967148113,0.19860185723441998
4,Services–Investment and Capital Mobility Architecture,57,19,invest_protect,0.6072124756335283,0.41190723433714094,0.19530524129638738
4,Services–Investment and Capital Mobility Architecture,57,20,VA_movement_facilitation,0.45224171539961017,0.2644513672551056,0.18779034814450457
4,Services–Investment and Capital Mobility Architecture,57,21,serv_roo,0.48538011695906425,0.2995846313603322,0.18579548559873205
4,Services–Investment and Capital Mobility Architecture,57,22,IPR_treaty_incorporation,0.4678362573099415,0.2834890965732088,0.18434716073673268
4,Services–Investment and Capital Mobility Architecture,57,23,TBT_framework,0.5497076023391813,0.367601246105919,0.18210635623326227
4,Services–Investment and Capital Mobility Architecture,57,24,TBT_transparency,0.43859649122807015,0.26998961578400826,0.1686068754440619
4,Services–Investment and Capital Mobility Architecture,57,25,VA_DS,0.34502923976608185,0.17757009345794394,0.1674591463081379
4,Services–Investment and Capital Mobility Architecture,57,26,serv_mobility,0.36257309941520466,0.20664589823468327,0.1559272011805214
